Location,Frame_Type,Signal_dBm,Frequency_MHz,PHY_Type,Data_Rate_Mbps,Distance,Load,Channel,Hour,Minute,Second,MCS,WiFi_Version
StudentLounge_Moderate_Near_CH1,,-80,2412,11,34.4000015,Near,Moderate,1,10,32,48,1.0,WiFi6
StudentLounge_Moderate_Near_CH1,,-80,2412,11,51.5999985,Near,Moderate,1,10,32,48,4.0,WiFi6
StudentLounge_Moderate_Near_CH1,,-72,2412,6,24.0,Near,Moderate,1,10,32,48,,Unknown
StudentLounge_Moderate_Near_CH1,,-55,2412,6,24.0,Near,Moderate,1,10,32,48,,Unknown
StudentLounge_Moderate_Near_CH1,,-55,2412,7,72.2222214,Near,Moderate,1,10,32,48,7.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-71,2412,6,24.0,Near,Moderate,1,10,32,48,,Unknown
StudentLounge_Moderate_Near_CH1,,-54,2412,6,24.0,Near,Moderate,1,10,32,48,,Unknown
StudentLounge_Moderate_Near_CH1,,-78,2412,6,12.0,Near,Moderate,1,10,32,48,,Unknown
StudentLounge_Moderate_Near_CH1,,-76,2412,6,12.0,Near,Moderate,1,10,32,48,,Unknown
StudentLounge_Moderate_Near_CH1,,-75,2412,6,6.0,Near,Moderate,1,10,32,48,,Unknown
StudentLounge_Moderate_Near_CH1,,-78,2412,7,13.0,Near,Moderate,1,10,32,48,1.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-74,2412,7,52.0,Near,Moderate,1,10,32,48,5.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-81,2412,11,16.2999992,Near,Moderate,1,10,32,48,1.0,WiFi6
StudentLounge_Moderate_Near_CH1,,-86,2412,7,6.5,Near,Moderate,1,10,32,48,0.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-82,2412,7,19.5,Near,Moderate,1,10,32,48,2.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-73,2412,7,52.0,Near,Moderate,1,10,32,48,5.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-72,2412,7,57.7777786,Near,Moderate,1,10,32,48,5.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-73,2412,7,58.5,Near,Moderate,1,10,32,48,6.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-74,2412,7,57.7777786,Near,Moderate,1,10,32,48,5.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-63,2412,6,24.0,Near,Moderate,1,10,32,48,,Unknown
StudentLounge_Moderate_Near_CH1,,-79,2412,6,6.0,Near,Moderate,1,10,32,48,,Unknown
StudentLounge_Moderate_Near_CH1,,-81,2412,6,6.0,Near,Moderate,1,10,32,48,,Unknown
StudentLounge_Moderate_Near_CH1,,-62,2412,6,24.0,Near,Moderate,1,10,32,48,,Unknown
StudentLounge_Moderate_Near_CH1,,-73,2412,7,43.3333321,Near,Moderate,1,10,32,49,4.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-77,2412,11,34.4000015,Near,Moderate,1,10,32,49,3.0,WiFi6
StudentLounge_Moderate_Near_CH1,,-78,2412,11,34.4000015,Near,Moderate,1,10,32,49,3.0,WiFi6
StudentLounge_Moderate_Near_CH1,,-73,2412,7,39.0,Near,Moderate,1,10,32,49,4.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-72,2412,7,39.0,Near,Moderate,1,10,32,49,4.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-72,2412,7,28.8888893,Near,Moderate,1,10,32,49,3.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-63,2412,6,6.0,Near,Moderate,1,10,32,49,,Unknown
StudentLounge_Moderate_Near_CH1,,-62,2412,6,6.0,Near,Moderate,1,10,32,49,,Unknown
StudentLounge_Moderate_Near_CH1,,-64,2412,6,6.0,Near,Moderate,1,10,32,49,,Unknown
StudentLounge_Moderate_Near_CH1,,-63,2412,6,24.0,Near,Moderate,1,10,32,49,,Unknown
StudentLounge_Moderate_Near_CH1,,-65,2412,6,24.0,Near,Moderate,1,10,32,49,,Unknown
StudentLounge_Moderate_Near_CH1,,-77,2412,11,8.10000038,Near,Moderate,1,10,32,49,0.0,WiFi6
StudentLounge_Moderate_Near_CH1,,-71,2412,7,57.7777786,Near,Moderate,1,10,32,49,5.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-72,2412,7,65.0,Near,Moderate,1,10,32,49,7.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-72,2412,7,58.5,Near,Moderate,1,10,32,49,6.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-72,2412,7,57.7777786,Near,Moderate,1,10,32,49,5.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-83,2412,6,6.0,Near,Moderate,1,10,32,49,,Unknown
StudentLounge_Moderate_Near_CH1,,-71,2412,7,65.0,Near,Moderate,1,10,32,49,7.0,WiFi4
StudentLounge_Moderate_Near_CH1,,-64,2412,6,24.0,Near,Moderate,1,10,32,49,,Unknown
StudentLounge_Moderate_Near_CH1,,-70,2412,6,24.0,Near,Moderate,1,10,32,49,,Unknown
StudentLounge_Moderate_Near_CH1,,-79,2412,11,8.10000038,Near,Moderate,1,10,32,49,0.0,WiFi6
StudentLounge_Moderate_Near_CH1,,-78,2412,11,8.10000038,Near,Moderate,1,10,32,49,0.0,WiFi6
StudentLounge_Moderate_Near_CH1,,-71,2412,6,24.0,Near,Moderate,1,10,32,49,,Unknown
StudentLounge_Moderate_Near_CH1,,-62,2412,6,24.0,Near,Moderate,1,10,32,49,,Unknown
StudentLounge_Moderate_Near_CH1,,-85,2412,7,6.5,Near,Moderate,1,10,32,49,0.0,WiFi4
StudentLounge_Moderate_Near_CH6,,-78,2437,4,1.0,Near,Moderate,6,10,32,51,,Unknown
StudentLounge_Moderate_Near_CH6,,-80,2437,4,1.0,Near,Moderate,6,10,32,52,,Unknown
StudentLounge_Moderate_Near_CH6,,-91,2437,7,13.0,Near,Moderate,6,10,32,52,1.0,WiFi4
StudentLounge_Moderate_Near_CH6,,-90,2437,7,6.5,Near,Moderate,6,10,32,52,0.0,WiFi4
StudentLounge_Moderate_Near_CH6,,-76,2437,4,1.0,Near,Moderate,6,10,32,53,,Unknown
StudentLounge_Moderate_Near_CH6,,-75,2437,4,1.0,Near,Moderate,6,10,32,54,,Unknown
StudentLounge_Moderate_Near_CH6,,-77,2437,4,1.0,Near,Moderate,6,10,32,54,,Unknown
StudentLounge_Moderate_Near_CH11,,-55,2462,4,1.0,Near,Moderate,11,10,33,6,,Unknown
StudentLounge_Moderate_Near_CH11,,-41,2462,4,1.0,Near,Moderate,11,10,33,6,,Unknown
StudentLounge_Moderate_Near_CH11,,-42,2462,4,1.0,Near,Moderate,11,10,33,6,,Unknown
StudentLounge_Moderate_Near_CH11,,-72,2462,4,1.0,Near,Moderate,11,10,33,6,,Unknown
StudentLounge_Moderate_Near_CH11,,-73,2462,4,1.0,Near,Moderate,11,10,33,6,,Unknown
StudentLounge_Moderate_Near_CH11,,-44,2462,4,1.0,Near,Moderate,11,10,33,6,,Unknown
StudentLounge_Moderate_Near_CH11,,-73,2462,6,24.0,Near,Moderate,11,10,33,6,,Unknown
StudentLounge_Moderate_Near_CH11,,-84,2462,4,1.0,Near,Moderate,11,10,33,6,,Unknown
StudentLounge_Moderate_Near_CH11,,-75,2462,6,24.0,Near,Moderate,11,10,33,6,,Unknown
StudentLounge_Moderate_Near_CH11,,-74,2462,6,24.0,Near,Moderate,11,10,33,6,,Unknown
StudentLounge_Moderate_Near_CH11,,-74,2462,4,11.0,Near,Moderate,11,10,33,6,,Unknown
StudentLounge_Moderate_Near_CH11,,-73,2462,4,11.0,Near,Moderate,11,10,33,6,,Unknown
StudentLounge_Moderate_Near_CH11,,-76,2462,4,11.0,Near,Moderate,11,10,33,6,,Unknown
StudentLounge_Moderate_Near_CH11,,-44,2462,4,1.0,Near,Moderate,11,10,33,7,,Unknown
StudentLounge_Moderate_Near_CH11,,-43,2462,4,1.0,Near,Moderate,11,10,33,7,,Unknown
StudentLounge_Moderate_Near_CH11,,-42,2462,4,1.0,Near,Moderate,11,10,33,7,,Unknown
StudentLounge_Moderate_Near_CH11,,-76,2462,7,39.0,Near,Moderate,11,10,33,7,4.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-45,2462,4,1.0,Near,Moderate,11,10,33,7,,Unknown
StudentLounge_Moderate_Near_CH11,,-75,2462,6,6.0,Near,Moderate,11,10,33,7,,Unknown
StudentLounge_Moderate_Near_CH11,,-77,2462,7,39.0,Near,Moderate,11,10,33,7,4.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-46,2462,4,1.0,Near,Moderate,11,10,33,7,,Unknown
StudentLounge_Moderate_Near_CH11,,-75,2462,7,39.0,Near,Moderate,11,10,33,7,4.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-76,2462,7,26.0,Near,Moderate,11,10,33,7,3.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-76,2462,7,19.5,Near,Moderate,11,10,33,7,2.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-72,2462,11,21.8999996,Near,Moderate,11,10,33,7,2.0,WiFi6
StudentLounge_Moderate_Near_CH11,,-47,2462,4,1.0,Near,Moderate,11,10,33,7,,Unknown
StudentLounge_Moderate_Near_CH11,,-73,2462,6,6.0,Near,Moderate,11,10,33,7,,Unknown
StudentLounge_Moderate_Near_CH11,,-72,2462,6,6.0,Near,Moderate,11,10,33,7,,Unknown
StudentLounge_Moderate_Near_CH11,,-78,2462,7,52.0,Near,Moderate,11,10,33,7,5.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-73,2462,7,6.5,Near,Moderate,11,10,33,7,0.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-73,2462,6,24.0,Near,Moderate,11,10,33,7,,Unknown
StudentLounge_Moderate_Near_CH11,,-49,2462,11,17.2000008,Near,Moderate,11,10,33,7,1.0,WiFi6
StudentLounge_Moderate_Near_CH11,,-70,2462,11,21.8999996,Near,Moderate,11,10,33,7,2.0,WiFi6
StudentLounge_Moderate_Near_CH11,,-72,2462,4,1.0,Near,Moderate,11,10,33,7,,Unknown
StudentLounge_Moderate_Near_CH11,,-75,2462,6,24.0,Near,Moderate,11,10,33,7,,Unknown
StudentLounge_Moderate_Near_CH11,,-74,2462,6,24.0,Near,Moderate,11,10,33,7,,Unknown
StudentLounge_Moderate_Near_CH11,,-71,2462,4,1.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-45,2462,4,1.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-46,2462,4,1.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-44,2462,4,1.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-70,2462,4,11.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-70,2462,11,21.8999996,Near,Moderate,11,10,33,8,2.0,WiFi6
StudentLounge_Moderate_Near_CH11,,-43,2462,4,1.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-71,2462,4,11.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-69,2462,11,34.4000015,Near,Moderate,11,10,33,8,3.0,WiFi6
StudentLounge_Moderate_Near_CH11,,-70,2462,11,34.4000015,Near,Moderate,11,10,33,8,3.0,WiFi6
StudentLounge_Moderate_Near_CH11,,-69,2462,4,11.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-69,2462,11,8.10000038,Near,Moderate,11,10,33,8,0.0,WiFi6
StudentLounge_Moderate_Near_CH11,,-84,2462,7,21.666666,Near,Moderate,11,10,33,8,2.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-79,2462,7,39.0,Near,Moderate,11,10,33,8,4.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-72,2462,4,1.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-42,2462,4,1.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-76,2462,7,52.0,Near,Moderate,11,10,33,8,5.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-40,2462,4,1.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-64,2462,4,1.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-41,2462,4,1.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-74,2462,7,6.5,Near,Moderate,11,10,33,8,0.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-73,2462,6,6.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-73,2462,6,24.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-74,2462,6,24.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-65,2462,6,24.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-45,2462,11,137.600006,Near,Moderate,11,10,33,8,5.0,WiFi6
StudentLounge_Moderate_Near_CH11,,-64,2462,6,24.0,Near,Moderate,11,10,33,8,,Unknown
StudentLounge_Moderate_Near_CH11,,-75,2462,6,24.0,Near,Moderate,11,10,33,9,,Unknown
StudentLounge_Moderate_Near_CH11,,-70,2462,4,11.0,Near,Moderate,11,10,33,9,,Unknown
StudentLounge_Moderate_Near_CH11,,-74,2462,6,6.0,Near,Moderate,11,10,33,9,,Unknown
StudentLounge_Moderate_Near_CH11,,-42,2462,4,1.0,Near,Moderate,11,10,33,9,,Unknown
StudentLounge_Moderate_Near_CH11,,-43,2462,4,1.0,Near,Moderate,11,10,33,9,,Unknown
StudentLounge_Moderate_Near_CH11,,-70,2462,11,21.8999996,Near,Moderate,11,10,33,9,2.0,WiFi6
StudentLounge_Moderate_Near_CH11,,-44,2462,4,1.0,Near,Moderate,11,10,33,9,,Unknown
StudentLounge_Moderate_Near_CH11,,-68,2462,4,11.0,Near,Moderate,11,10,33,9,,Unknown
StudentLounge_Moderate_Near_CH11,,-69,2462,11,21.8999996,Near,Moderate,11,10,33,9,2.0,WiFi6
StudentLounge_Moderate_Near_CH11,,-67,2462,4,1.0,Near,Moderate,11,10,33,9,,Unknown
StudentLounge_Moderate_Near_CH11,,-69,2462,4,1.0,Near,Moderate,11,10,33,9,,Unknown
StudentLounge_Moderate_Near_CH11,,-45,2462,4,1.0,Near,Moderate,11,10,33,9,,Unknown
StudentLounge_Moderate_Near_CH11,,-46,2462,4,1.0,Near,Moderate,11,10,33,9,,Unknown
StudentLounge_Moderate_Near_CH11,,-76,2462,6,24.0,Near,Moderate,11,10,33,9,,Unknown
StudentLounge_Moderate_Near_CH11,,-76,2462,7,26.0,Near,Moderate,11,10,33,9,3.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-78,2462,7,19.5,Near,Moderate,11,10,33,9,2.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-43,2462,4,1.0,Near,Moderate,11,10,33,10,,Unknown
StudentLounge_Moderate_Near_CH11,,-44,2462,4,1.0,Near,Moderate,11,10,33,10,,Unknown
StudentLounge_Moderate_Near_CH11,,-71,2462,11,21.8999996,Near,Moderate,11,10,33,10,2.0,WiFi6
StudentLounge_Moderate_Near_CH11,,-77,2462,7,39.0,Near,Moderate,11,10,33,10,4.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-67,2462,4,11.0,Near,Moderate,11,10,33,10,,Unknown
StudentLounge_Moderate_Near_CH11,,-75,2462,7,26.0,Near,Moderate,11,10,33,10,3.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-45,2462,6,6.0,Near,Moderate,11,10,33,10,,Unknown
StudentLounge_Moderate_Near_CH11,,-79,2462,7,52.0,Near,Moderate,11,10,33,10,5.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-67,2462,4,1.0,Near,Moderate,11,10,33,10,,Unknown
StudentLounge_Moderate_Near_CH11,,-74,2462,6,24.0,Near,Moderate,11,10,33,10,,Unknown
StudentLounge_Moderate_Near_CH11,,-75,2462,7,19.5,Near,Moderate,11,10,33,10,2.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-75,2462,7,6.5,Near,Moderate,11,10,33,10,0.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-77,2462,7,6.5,Near,Moderate,11,10,33,10,0.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-74,2462,7,13.0,Near,Moderate,11,10,33,10,1.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-73,2462,7,6.5,Near,Moderate,11,10,33,10,0.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-76,2462,7,6.5,Near,Moderate,11,10,33,10,0.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-45,2462,4,1.0,Near,Moderate,11,10,33,10,,Unknown
StudentLounge_Moderate_Near_CH11,,-75,2462,6,24.0,Near,Moderate,11,10,33,10,,Unknown
StudentLounge_Moderate_Near_CH11,,-73,2462,6,24.0,Near,Moderate,11,10,33,10,,Unknown
StudentLounge_Moderate_Near_CH11,,-83,2462,7,21.666666,Near,Moderate,11,10,33,10,2.0,WiFi4
StudentLounge_Moderate_Near_CH11,,-75,2462,11,21.8999996,Near,Moderate,11,10,33,11,2.0,WiFi6
StudentLounge_Moderate_Near_CH11,,-46,2462,11,17.2000008,Near,Moderate,11,10,33,11,1.0,WiFi6
StudentLounge_Moderate_Near_CH11,,-76,2462,11,21.8999996,Near,Moderate,11,10,33,11,2.0,WiFi6
StudentLounge_Moderate_Near_CH11,,-88,5745,8,6.5,Near,Moderate,11,10,33,11,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-89,5745,8,6.5,Near,Moderate,11,10,33,11,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-90,5745,8,6.5,Near,Moderate,11,10,33,11,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-87,5745,8,6.5,Near,Moderate,11,10,33,11,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-76,5745,5,24.0,Near,Moderate,11,10,33,11,,Unknown
StudentLounge_Moderate_Near_CH11,,-90,5745,8,13.0,Near,Moderate,11,10,33,11,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-89,5745,8,13.0,Near,Moderate,11,10,33,11,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-87,5745,8,7.22222233,Near,Moderate,11,10,33,11,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-88,5745,8,7.22222233,Near,Moderate,11,10,33,11,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-51,5745,5,6.0,Near,Moderate,11,10,33,11,,Unknown
StudentLounge_Moderate_Near_CH11,,-90,5745,8,7.22222233,Near,Moderate,11,10,33,11,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-89,5745,8,7.22222233,Near,Moderate,11,10,33,11,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-86,5745,8,6.5,Near,Moderate,11,10,33,11,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-75,5745,5,24.0,Near,Moderate,11,10,33,11,,Unknown
StudentLounge_Moderate_Near_CH11,,-88,5745,8,13.0,Near,Moderate,11,10,33,11,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-68,5745,5,24.0,Near,Moderate,11,10,33,11,,Unknown
StudentLounge_Moderate_Near_CH11,,-67,5745,5,24.0,Near,Moderate,11,10,33,11,,Unknown
StudentLounge_Moderate_Near_CH11,,-88,5745,8,6.5,Near,Moderate,11,10,33,12,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-87,5745,8,6.5,Near,Moderate,11,10,33,12,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-89,5745,8,6.5,Near,Moderate,11,10,33,12,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-90,5745,8,6.5,Near,Moderate,11,10,33,12,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-88,5745,8,13.0,Near,Moderate,11,10,33,12,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-88,5745,8,14.4444447,Near,Moderate,11,10,33,12,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-89,5745,8,14.4444447,Near,Moderate,11,10,33,12,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-87,5745,8,14.4444447,Near,Moderate,11,10,33,12,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-72,5745,5,24.0,Near,Moderate,11,10,33,12,,Unknown
StudentLounge_Moderate_Near_CH11,,-90,5745,8,14.4444447,Near,Moderate,11,10,33,12,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-86,5745,8,14.4444447,Near,Moderate,11,10,33,12,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-76,5745,5,24.0,Near,Moderate,11,10,33,12,,Unknown
StudentLounge_Moderate_Near_CH11,,-67,5745,5,24.0,Near,Moderate,11,10,33,12,,Unknown
StudentLounge_Moderate_Near_CH11,,-49,5745,5,6.0,Near,Moderate,11,10,33,12,,Unknown
StudentLounge_Moderate_Near_CH11,,-71,5745,5,6.0,Near,Moderate,11,10,33,12,,Unknown
StudentLounge_Moderate_Near_CH11,,-67,5745,5,6.0,Near,Moderate,11,10,33,12,,Unknown
StudentLounge_Moderate_Near_CH11,,-91,5745,8,14.4444447,Near,Moderate,11,10,33,12,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-93,5745,8,13.0,Near,Moderate,11,10,33,12,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-70,5745,5,6.0,Near,Moderate,11,10,33,12,,Unknown
StudentLounge_Moderate_Near_CH11,,-60,5745,5,24.0,Near,Moderate,11,10,33,12,,Unknown
StudentLounge_Moderate_Near_CH11,,-69,5745,5,24.0,Near,Moderate,11,10,33,12,,Unknown
StudentLounge_Moderate_Near_CH11,,-48,5745,5,6.0,Near,Moderate,11,10,33,12,,Unknown
StudentLounge_Moderate_Near_CH11,,-59,5745,5,24.0,Near,Moderate,11,10,33,12,,Unknown
StudentLounge_Moderate_Near_CH11,,-87,5745,8,13.0,Near,Moderate,11,10,33,12,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-88,5745,8,7.22222233,Near,Moderate,11,10,33,12,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-89,5745,8,7.22222233,Near,Moderate,11,10,33,12,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-89,5745,8,13.0,Near,Moderate,11,10,33,12,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-90,5745,8,13.0,Near,Moderate,11,10,33,12,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-87,5745,8,7.22222233,Near,Moderate,11,10,33,12,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-70,5745,5,24.0,Near,Moderate,11,10,33,12,,Unknown
StudentLounge_Moderate_Near_CH11,,-89,5745,5,6.0,Near,Moderate,11,10,33,12,,Unknown
StudentLounge_Moderate_Near_CH11,,-74,5745,5,24.0,Near,Moderate,11,10,33,13,,Unknown
StudentLounge_Moderate_Near_CH11,,-87,5745,8,14.4444447,Near,Moderate,11,10,33,13,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-88,5745,8,13.0,Near,Moderate,11,10,33,13,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-89,5745,8,13.0,Near,Moderate,11,10,33,13,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-89,5745,8,14.4444447,Near,Moderate,11,10,33,13,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-76,5745,5,24.0,Near,Moderate,11,10,33,13,,Unknown
StudentLounge_Moderate_Near_CH11,,-88,5745,8,14.4444447,Near,Moderate,11,10,33,13,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-34,5745,5,6.0,Near,Moderate,11,10,33,13,,Unknown
StudentLounge_Moderate_Near_CH11,,-35,5745,5,6.0,Near,Moderate,11,10,33,13,,Unknown
StudentLounge_Moderate_Near_CH11,,-87,5745,8,13.0,Near,Moderate,11,10,33,13,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-86,5745,8,14.4444447,Near,Moderate,11,10,33,13,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-38,5745,5,6.0,Near,Moderate,11,10,33,13,,Unknown
StudentLounge_Moderate_Near_CH11,,-59,5745,5,24.0,Near,Moderate,11,10,33,13,,Unknown
StudentLounge_Moderate_Near_CH11,,-75,5745,5,24.0,Near,Moderate,11,10,33,13,,Unknown
StudentLounge_Moderate_Near_CH11,,-33,5745,5,6.0,Near,Moderate,11,10,33,13,,Unknown
StudentLounge_Moderate_Near_CH11,,-67,5745,5,24.0,Near,Moderate,11,10,33,14,,Unknown
StudentLounge_Moderate_Near_CH11,,-35,5745,5,6.0,Near,Moderate,11,10,33,14,,Unknown
StudentLounge_Moderate_Near_CH11,,-75,5745,5,24.0,Near,Moderate,11,10,33,14,,Unknown
StudentLounge_Moderate_Near_CH11,,-73,5745,5,24.0,Near,Moderate,11,10,33,14,,Unknown
StudentLounge_Moderate_Near_CH11,,-74,5745,5,24.0,Near,Moderate,11,10,33,14,,Unknown
StudentLounge_Moderate_Near_CH11,,-82,5745,5,6.0,Near,Moderate,11,10,33,15,,Unknown
StudentLounge_Moderate_Near_CH11,,-83,5745,5,6.0,Near,Moderate,11,10,33,15,,Unknown
StudentLounge_Moderate_Near_CH11,,-81,5745,5,6.0,Near,Moderate,11,10,33,15,,Unknown
StudentLounge_Moderate_Near_CH11,,-76,5745,5,24.0,Near,Moderate,11,10,33,15,,Unknown
StudentLounge_Moderate_Near_CH11,,-88,5745,8,14.4444447,Near,Moderate,11,10,33,15,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-89,5745,8,14.4444447,Near,Moderate,11,10,33,15,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-49,5745,5,6.0,Near,Moderate,11,10,33,15,,Unknown
StudentLounge_Moderate_Near_CH11,,-50,5745,5,6.0,Near,Moderate,11,10,33,15,,Unknown
StudentLounge_Moderate_Near_CH11,,-76,5745,5,24.0,Near,Moderate,11,10,33,16,,Unknown
StudentLounge_Moderate_Near_CH11,,-88,5745,8,7.22222233,Near,Moderate,11,10,33,16,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-89,5745,8,7.22222233,Near,Moderate,11,10,33,16,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-90,5745,8,6.5,Near,Moderate,11,10,33,16,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-88,5745,8,6.5,Near,Moderate,11,10,33,16,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-87,5745,8,6.5,Near,Moderate,11,10,33,16,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-89,5745,8,6.5,Near,Moderate,11,10,33,16,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-91,5745,8,6.5,Near,Moderate,11,10,33,16,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-75,5745,5,24.0,Near,Moderate,11,10,33,16,,Unknown
StudentLounge_Moderate_Near_CH11,,-88,5745,8,13.0,Near,Moderate,11,10,33,16,1.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-59,5745,5,24.0,Near,Moderate,11,10,33,16,,Unknown
StudentLounge_Moderate_Near_CH11,,-49,5745,5,6.0,Near,Moderate,11,10,33,16,,Unknown
StudentLounge_Moderate_Near_CH11,,-90,5745,8,7.22222233,Near,Moderate,11,10,33,16,0.0,WiFi5
StudentLounge_Moderate_Near_CH11,,-91,5745,8,7.22222233,Near,Moderate,11,10,33,16,0.0,WiFi5
